time,probability
1078,0.5295777303314468
1079,0.5389587240698
1080,0.548297127987799
1081,0.5575880379669469
1082,0.5668266621114617
1083,0.5760083281154127
1084,0.5851284888307478
1085,0.5941827274939123
1086,0.6031667635801155
1087,0.6120764583991559
1088,0.6209078187775017
1089,0.6296570005903674
1090,0.6383203129991832
1091,0.6468942223759248
1092,0.655375354113454
1093,0.6637604942419665
1094,0.6720465919735129
1095,0.6802307620527956
1096,0.6883102850017854
1097,0.6962826069755537
1098,0.7041453404105716
1099,0.7118962648293711
1100,0.7195333257322394
1101,0.7270546332052158
1102,0.7344584609614504
1103,0.7417432454172455
1104,0.7489075833168267
1105,0.7559502292587964
1106,0.7628700938644631
1107,0.7696662415714368
1108,0.7763378867913842
1109,0.782884390512345
1110,0.7893052574688219
1111,0.7956001336626134
1112,0.8017688017207658
1113,0.8078111762202684
1114,0.8137273001563385
1115,0.8195173415807778
1116,0.8251815894354498
1117,0.830720448631073
1118,0.8361344351076709
1119,0.8414241720994976
1120,0.8465903852523173
1121,0.8516338988860377
1122,0.8565556312719969
1123,0.861356589306023
1124,0.866037863586186
1125,0.8706006241145303
1126,0.8750461172422129
1127,0.8793756611779965
1128,0.8835906392466804
1129,0.8876924956857692
1130,0.8916827320769215
1131,0.8955629050021902
1132,0.8993346209472894
1133,0.9029995298725807
1134,0.9065593215383917
1135,0.9100157227738104
1136,0.9133704950276648
1137,0.9166254304187296
1138,0.919782345280124
1139,0.9228430769572697
1140,0.9258094811671047
1141,0.928683430938369
1142,0.9314668135582186
1143,0.9341615241252285
1144,0.9367694620276993
1145,0.9392925296514802
1146,0.9417326322512329
1147,0.9440916758421962
1148,0.946371560447803
1149,0.9485741772324372
1150,0.950701407975263
1151,0.9527551255867701
1152,0.9547371928653006
1153,0.9566494565252075
1154,0.9584937445180556
1155,0.9602718656507464
1156,0.9619856108330745
1157,0.9636367532308399
1158,0.9652270431225252
1159,0.9667582046878921
1160,0.9682319360538332
1161,0.9696499115506411
1162,0.9710137828667228
1163,0.9723251741342128
1164,0.973585678894848
1165,0.9747968607180734
1166,0.9759602560639045
1167,0.9770773751740304
1168,0.978149698451572
1169,0.9791786738576528
1170,0.9801657177706754
1171,0.9811122170797658
1172,0.9820195307129553
1173,0.9828889875011236
1174,0.9837218837638431
1175,0.9845194831620071
1176,0.9852830191789356
1177,0.9860136972064018
1178,0.9867126934859601
1179,0.9873811516388883
1180,0.9880201831628072
1181,0.9886308702558075
1182,0.9892142679269366
1183,0.9897714023777021
1184,0.9903032685601385
1185,0.9908108313040492
1186,0.991295028066931
1187,0.9917567693505599
1188,0.9921969385437672
1189,0.9926163903636173
1190,0.993015952434612
1191,0.9933964261753915
1192,0.9937585877569449
1193,0.9941031889489005
1194,0.9944309562191503
1195,0.994742591021993
1196,0.9950387710743759
1197,0.9953201515750408
1198,0.9955873665386061
1199,0.9958410268770849
1200,0.9960817214936092
1201,0.9963100187778436
1202,0.9965264676388078
1203,0.9967315976995003
1204,0.9969259182697688
1205,0.9971099200988857
1206,0.9972840765175852
1207,0.9974488431268848
1208,0.9976046585208251
1209,0.9977519440330085
1210,0.9978911054817483
1211,0.9980225329840995
1212,0.9981466009784883
1213,0.9982636694318262
1214,0.9983740837047718
1215,0.9984781753213732
1216,0.9985762620426901
1217,0.9986686482448923
1218,0.9987556261204206
1219,0.998837474766051
1220,0.9989144613532394
1221,0.9989868413714581
1222,0.9990548591213014
1223,0.9991187480950475
1224,0.9991787305285555
1225,0.9992350187280882
1226,0.9992878153510265
1227,0.9993373133000838
1228,0.9993836964017613
1229,0.9994271391468449
1230,0.9994678080188957
1231,0.9995058612338323
1232,0.9995414489626673
1233,0.9995747140580769
1234,0.999605791851032
1235,0.9996348109861447
1236,0.9996618933905644
1237,0.9996871546161549
1238,0.9997107044393361
1239,0.9997326464152838
1240,0.9997530787931773
1241,0.9997720945412879
1242,0.9997897816460425
1243,0.9998062233958079
1244,0.9998214981393223
1245,0.9998356801519652
1246,0.99984883957508
1247,0.9998610425480015
1248,0.9998723515417949
1249,0.9998828251937983
1250,0.9998925190053027
1251,0.9999014851719865
1252,0.9999097728051207
1253,0.9999174281809057
1254,0.9999244945875778
1255,0.999931012869013
1256,0.9999370213537853
1257,0.9999425559953038
1258,0.9999476505357023
1259,0.9999523363884004
1260,0.9999566431895096
1261,0.9999605986424229
1262,0.9999642286089043
1263,0.9999675572474429
1264,0.9999706070163968
1265,0.9999733990536486
1266,0.999975953015068
1267,0.9999782871539052
1268,0.9999804185152709
1269,0.9999823628684053
1270,0.9999841350003952
1271,0.9999857485968462
1272,0.9999872163670082
1273,0.9999885501198016
1274,0.9999897607071047
1275,0.9999908582819189
1276,0.9999918522549973
1277,0.9999927513157043
1278,0.9999935634889291
1279,0.9999942961018659
1280,0.9999949560485324
1281,0.9999955496825524
1282,0.9999960828475138
1283,0.9999965608969178
1284,0.9999969887294528
1285,0.9999973709311183
1286,0.9999977117124008
1287,0.9999980149460823
1288,0.9999982841760682
1289,0.9999985225955815
1290,0.9999987331918628
1291,0.9999989186899647
1292,0.9999990816640029
1293,0.9999992243904637
1294,0.9999993488955855
1295,0.9999994570675871
1296,0.9999995506509362
1297,0.9999996313133211
1298,0.999999700473473
1299,0.9999997593622109
1300,0.9999998091592746
1301,0.9999998509193763
1302,0.9999998857122476
1303,0.9999999143768256
1304,0.999999937645076
1305,0.9999999562019523
1306,0.9999999706560938
1307,0.9999999816725256
1308,0.9999999897372739
1309,0.9999999952372163
1310,0.9999999985514233
1311,0.9999999999999996
